PATH,BUSINESS_OBJECT,COLUMN_ID,ITEM_CATEGORY_ID,SUBITEM_STATE,IS_MANDATORY,IS_READ_ONLY,IS_TRANSFERABLE,DEFAULT_VALUE,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Calculation_Version,Calculation_Version,SELECTED_TOTAL_COSTING_SHEET,-1,-1,,,,,,,,
Calculation_Version.Costing_Sheet,Costing_Sheet,COSTING_SHEET_ID,-1,-1,,1,,,,,,
Calculation_Version.Costing_Sheet,Costing_Sheet,COSTING_SHEET_DESCRIPTION,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,COMPONENT_SPLIT_ID,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,SELECTED_TOTAL_COMPONENT_SPLIT,-1,-1,,,,,,,,
Calculation_Version.Component_Split,Component_Split,COMPONENT_SPLIT_ID,-1,-1,,1,,,,,,
Calculation_Version.Component_Split,Component_Split,COMPONENT_SPLIT_DESCRIPTION,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,-1,-1,1,,,,,,,
Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,START_OF_PRODUCTION,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,END_OF_PRODUCTION,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,VALUATION_DATE,-1,-1,1,,,,,,,
Calculation_Version,Calculation_Version,MASTER_DATA_TIMESTAMP,-1,-1,,1,0,,,,,
Calculation_Version,Calculation_Version,ROOT_ITEM_ID,-1,-1,1,,,,,,,
Calculation_Version.Root_Item,Item,CREATED_ON,-1,-1,,1,,,,,,
Calculation_Version.Root_Item,Item,CREATED_BY,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,LAST_MODIFIED_ON,-1,-1,,1,0,,,,,
Calculation_Version,Calculation_Version,LAST_MODIFIED_BY,-1,-1,,1,0,,,,,
Calculation_Version.Root_Item,Item,TOTAL_QUANTITY,-1,-1,1,,,1,,,,
Calculation_Version.Root_Item,Item,TOTAL_QUANTITY_UOM_ID,-1,-1,1,,,,,,,
Calculation_Version,Calculation_Version,LIFECYCLE_PERIOD_DESCRIPTION,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,LIFECYCLE_PERIOD_FROM,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,BASE_VERSION_ID,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,IS_FROZEN,-1,-1,,,,,,,,
Calculation_Version.Base_Version,Calculation_Version,CALCULATION_VERSION_ID,-1,-1,,1,,,,,,
Calculation_Version.Base_Version,Calculation_Version,CALCULATION_VERSION_NAME,-1,-1,,1,,,,,,
Calculation,Calculation,CALCULATION_ID,-1,-1,1,1,1,,,,,
Calculation,Calculation,PROJECT_ID,-1,-1,,1,1,,,,,
Calculation,Calculation,CALCULATION_NAME,-1,-1,1,,,,,,,
Calculation,Calculation,CURRENT_CALCULATION_VERSION_ID,-1,-1,,,,,,,,
Calculation,Calculation,CREATED_ON,-1,-1,,1,0,,,,,
Calculation,Calculation,CREATED_BY,-1,-1,,1,0,,,,,
Calculation,Calculation,LAST_MODIFIED_ON,-1,-1,,1,1,,,,,
Calculation,Calculation,LAST_MODIFIED_BY,-1,-1,,1,0,,,,,
Calculation,Calculation,COMMENT,-1,-1,,,,,,,,
Activity_Type,Activity_Type,ACTIVITY_TYPE_ID,-1,-1,1,,,,,,,
Activity_Type,Activity_Type,ACTIVITY_TYPE_DESCRIPTION,-1,-1,,,,,,,,
Activity_Type,Activity_Type,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Activity_Type.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Activity_Type.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Activity_Type,Activity_Type,ACCOUNT_ID,-1,-1,,,,,,,,
Activity_Type.Account,Account,ACCOUNT_ID,-1,-1,,,,,,,,
Activity_Type.Account,Account,ACCOUNT_DESCRIPTION,-1,-1,,1,,,,,,
Activity_Type,Activity_Type,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Activity_Type,Activity_Type,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Activity_Type,Activity_Type,_VALID_FROM,-1,-1,,1,1,,,,,
Activity_Type,Activity_Type,_CREATED_BY,-1,-1,,1,,,,,,
Activity_Type,Activity_Type,_SOURCE,-1,-1,,1,,,,,,
Business_Area,Business_Area,BUSINESS_AREA_ID,-1,-1,1,,,,,,,
Business_Area,Business_Area,BUSINESS_AREA_DESCRIPTION,-1,-1,,,,,,,,
Business_Area,Business_Area,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Business_Area,Business_Area,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Business_Area,Business_Area,_VALID_FROM,-1,-1,,1,1,,,,,
Business_Area,Business_Area,_CREATED_BY,-1,-1,,1,,,,,,
Business_Area,Business_Area,_SOURCE,-1,-1,,1,,,,,,
Company_Code,Company_Code,COMPANY_CODE_ID,-1,-1,1,,,,,,,
Company_Code,Company_Code,COMPANY_CODE_DESCRIPTION,-1,-1,,,,,,,,
Company_Code,Company_Code,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Company_Code.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Company_Code.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Company_Code,Company_Code,COMPANY_CODE_CURRENCY_ID,-1,-1,,,,,,,,
Company_Code,Company_Code,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Company_Code,Company_Code,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Company_Code,Company_Code,_VALID_FROM,-1,-1,,1,1,,,,,
Company_Code,Company_Code,_CREATED_BY,-1,-1,,1,,,,,,
Company_Code,Company_Code,_SOURCE,-1,-1,,1,,,,,,
Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,,,,,,,
Controlling_Area,Controlling_Area,CONTROLLING_AREA_CURRENCY_ID,-1,-1,,,,,,,,
Controlling_Area,Controlling_Area,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Controlling_Area,Controlling_Area,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Controlling_Area,Controlling_Area,_VALID_FROM,-1,-1,,1,1,,,,,
Controlling_Area,Controlling_Area,_CREATED_BY,-1,-1,,1,,,,,,
Controlling_Area,Controlling_Area,_SOURCE,-1,-1,,1,,,,,,
Cost_Center,Cost_Center,COST_CENTER_ID,-1,-1,1,,,,,,,
Cost_Center,Cost_Center,COST_CENTER_DESCRIPTION,-1,-1,,,,,,,,
Cost_Center,Cost_Center,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Cost_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Cost_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Cost_Center,Cost_Center,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Cost_Center,Cost_Center,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Cost_Center,Cost_Center,_VALID_FROM,-1,-1,,1,1,,,,,
Cost_Center,Cost_Center,_CREATED_BY,-1,-1,,1,,,,,,
Cost_Center,Cost_Center,_SOURCE,-1,-1,,1,,,,,,
Profit_Center,Profit_Center,PROFIT_CENTER_ID,-1,-1,1,,,,,,,
Profit_Center,Profit_Center,PROFIT_CENTER_DESCRIPTION,-1,-1,,,,,,,,
Profit_Center,Profit_Center,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Profit_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Profit_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Profit_Center,Profit_Center,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Profit_Center,Profit_Center,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Profit_Center,Profit_Center,_VALID_FROM,-1,-1,,1,1,,,,,
Profit_Center,Profit_Center,_CREATED_BY,-1,-1,,1,,,,,,
Profit_Center,Profit_Center,_SOURCE,-1,-1,,1,,,,,,
Currency,Currency,CURRENCY_ID,-1,-1,1,,,,,,,
Currency,Currency,CURRENCY_CODE,-1,-1,,,,,,,,
Currency,Currency,CURRENCY_DESCRIPTION,-1,-1,,,,,,,,
Currency,Currency,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Currency,Currency,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Currency,Currency,_VALID_FROM,-1,-1,,1,1,,,,,
Currency,Currency,_CREATED_BY,-1,-1,,1,,,,,,
Currency,Currency,_SOURCE,-1,-1,,1,,,,,,
Currency_Conversion,Currency_Conversion,FROM_CURRENCY_ID,-1,-1,1,,,,,,,
Currency_Conversion,Currency_Conversion,TO_CURRENCY_ID,-1,-1,1,,,,,,,
Currency_Conversion,Currency_Conversion,FROM_FACTOR,-1,-1,1,,,1,,,,
Currency_Conversion,Currency_Conversion,TO_FACTOR,-1,-1,1,,,1,,,,
Currency_Conversion,Currency_Conversion,RATE,-1,-1,1,,,1,,,,
Currency_Conversion,Currency_Conversion,VALID_FROM,-1,-1,1,,,,,,,
Currency_Conversion,Currency_Conversion,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Currency_Conversion,Currency_Conversion,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Currency_Conversion,Currency_Conversion,_VALID_FROM,-1,-1,,1,1,,,,,
Currency_Conversion,Currency_Conversion,_CREATED_BY,-1,-1,,1,,,,,,
Currency_Conversion,Currency_Conversion,_SOURCE,-1,-1,,1,,,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_ID,-1,-1,1,,,,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_CODE,-1,-1,,,,,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_DESCRIPTION,-1,-1,,,,,,,,
Unit_Of_Measure,Unit_Of_Measure,DIMENSION_ID,-1,-1,1,,,NONE,,,,
Unit_Of_Measure,Unit_Of_Measure,NUMERATOR,-1,-1,1,,,1,,,,
Unit_Of_Measure,Unit_Of_Measure,DENOMINATOR,-1,-1,1,,,1,,,,
Unit_Of_Measure,Unit_Of_Measure,EXPONENT_BASE10,-1,-1,1,,,0,,,,
Unit_Of_Measure,Unit_Of_Measure,SI_CONSTANT,-1,-1,1,,,0,,,,
Unit_Of_Measure,Unit_Of_Measure,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Unit_Of_Measure,Unit_Of_Measure,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Unit_Of_Measure,Unit_Of_Measure,_VALID_FROM,-1,-1,,1,1,,,,,
Unit_Of_Measure,Unit_Of_Measure,_CREATED_BY,-1,-1,,1,,,,,,
Unit_Of_Measure,Unit_Of_Measure,_SOURCE,-1,-1,,1,,,,,,
Language,Language,LANGUAGE,-1,-1,1,1,,,,,,
Language,Language,LANGUAGE_DESCRIPTION,-1,-1,,1,,,,,,
Language,Language,TEXTS_MAINTAINABLE,-1,-1,,,,,,,,
Language,Language,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Language,Language,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Language,Language,_VALID_FROM,-1,-1,,1,1,,,,,
Language,Language,_CREATED_BY,-1,-1,,1,,,,,,
Language,Language,_SOURCE,-1,-1,,1,,,,,,
Material_Type,Material_Type,MATERIAL_TYPE_ID,-1,-1,1,,,,,,,
Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,-1,-1,,,,,,,,
Material_Type,Material_Type,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Type,Material_Type,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Type,Material_Type,_VALID_FROM,-1,-1,,1,1,,,,,
Material_Type,Material_Type,_CREATED_BY,-1,-1,,1,,,,,,
Material_Type,Material_Type,_SOURCE,-1,-1,,1,,,,,,
Material_Group,Material_Group,MATERIAL_GROUP_ID,-1,-1,1,,,,,,,
Material_Group,Material_Group,MATERIAL_GROUP_DESCRIPTION,-1,-1,,,,,,,,
Material_Group,Material_Group,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Group,Material_Group,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Group,Material_Group,_VALID_FROM,-1,-1,,1,1,,,,,
Material_Group,Material_Group,_CREATED_BY,-1,-1,,1,,,,,,
Material_Group,Material_Group,_SOURCE,-1,-1,,1,,,,,,
Material,Material,MATERIAL_ID,-1,-1,1,,,,,,,
Material,Material,MATERIAL_DESCRIPTION,-1,-1,,,,,,,,
Material,Material,BASE_UOM_ID,-1,-1,,,,,,,,
Material,Material,MATERIAL_GROUP_ID,-1,-1,,,,,,,,
Material.Material_Group,Material_Group,MATERIAL_GROUP_ID,-1,-1,,,,,,,,
Material.Material_Group,Material_Group,MATERIAL_GROUP_DESCRIPTION,-1,-1,,1,,,,,,
Material,Material,MATERIAL_TYPE_ID,-1,-1,,,,,,,,
Material.Material_Type,Material_Type,MATERIAL_TYPE_ID,-1,-1,,,,,,,,
Material.Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,-1,-1,,1,,,,,,
Material,Material,IS_CREATED_VIA_CAD_INTEGRATION,-1,-1,,1,,,,,,
Material,Material,IS_PHANTOM_MATERIAL,-1,-1,,,,0,,,,
Material,Material,IS_CONFIGURABLE_MATERIAL,-1,-1,,1,,0,,,,
Material,Material,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Material,Material,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Material,Material,_VALID_FROM,-1,-1,,1,1,,,,,
Material,Material,_CREATED_BY,-1,-1,,1,,,,,,
Material,Material,_SOURCE,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,MATERIAL_ID,-1,-1,1,,,,,,,
Material_Plant,Material_Plant,MATERIAL_DESCRIPTION,-1,-1,,1,,,,,,
Material_Plant.Material,Material,MATERIAL_ID,-1,-1,1,,,,,,,
Material_Plant.Material,Material,MATERIAL_DESCRIPTION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,PLANT_ID,-1,-1,1,,,,,,,
Material_Plant.Plant,Plant,PLANT_ID,-1,-1,1,,,,,,,
Material_Plant.Plant,Plant,PLANT_DESCRIPTION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,OVERHEAD_GROUP_ID,-1,-1,,,,,,,,
Material_Plant.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_ID,-1,-1,,,,,,,,
Material_Plant.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_DESCRIPTION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,VALUATION_CLASS_ID,-1,-1,,,,,,,,
Material_Plant.Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,-1,-1,,,,,,,,
Material_Plant.Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,MATERIAL_LOT_SIZE,-1,-1,,,,,,,,
Material_Plant,Material_Plant,MATERIAL_LOT_SIZE_UOM_ID,-1,-1,,,,,,,,
Material_Plant,Material_Plant,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,_VALID_FROM,-1,-1,,1,1,,,,,
Material_Plant,Material_Plant,_CREATED_BY,-1,-1,,1,,,,,,
Material_Plant,Material_Plant,_SOURCE,-1,-1,,1,,,,,,
Plant,Plant,PLANT_ID,-1,-1,1,,,,,,,
Plant,Plant,PLANT_DESCRIPTION,-1,-1,,,,,,,,
Plant,Plant,COMPANY_CODE_ID,-1,-1,1,,,,,,,
Plant.Company_Code,Company_Code,COMPANY_CODE_ID,-1,-1,1,,,,,,,
Plant.Company_Code,Company_Code,COMPANY_CODE_DESCRIPTION,-1,-1,,1,,,,,,
Plant,Plant,COUNTRY,-1,-1,,,,,,,,
Plant,Plant,POSTAL_CODE,-1,-1,,,,,,,,
Plant,Plant,REGION,-1,-1,,,,,,,,
Plant,Plant,CITY,-1,-1,,,,,,,,
Plant,Plant,STREET_NUMBER_OR_PO_BOX,-1,-1,,,,,,,,
Plant,Plant,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Plant,Plant,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Plant,Plant,_VALID_FROM,-1,-1,,1,1,,,,,
Plant,Plant,_CREATED_BY,-1,-1,,1,,,,,,
Plant,Plant,_SOURCE,-1,-1,,1,,,,,,
Plant,Plant,CONTROLLING_AREA_ID,-1,-1,,,,,,,,
Customer,Customer,CUSTOMER_ID,-1,-1,1,,,,,,,
Customer,Customer,CUSTOMER_NAME,-1,-1,,,,,,,,
Customer,Customer,COUNTRY,-1,-1,,,,,,,,
Customer,Customer,POSTAL_CODE,-1,-1,,,,,,,,
Customer,Customer,REGION,-1,-1,,,,,,,,
Customer,Customer,CITY,-1,-1,,,,,,,,
Customer,Customer,STREET_NUMBER_OR_PO_BOX,-1,-1,,,,,,,,
Customer,Customer,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Customer,Customer,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Customer,Customer,_VALID_FROM,-1,-1,,1,1,,,,,
Customer,Customer,_CREATED_BY,-1,-1,,1,,,,,,
Customer,Customer,_SOURCE,-1,-1,,1,,,,,,
Vendor,Vendor,VENDOR_ID,-1,-1,1,,,,,,,
Vendor,Vendor,VENDOR_NAME,-1,-1,,,,,,,,
Vendor,Vendor,COUNTRY,-1,-1,,,,,,,,
Vendor,Vendor,POSTAL_CODE,-1,-1,,,,,,,,
Vendor,Vendor,REGION,-1,-1,,,,,,,,
Vendor,Vendor,CITY,-1,-1,,,,,,,,
Vendor,Vendor,STREET_NUMBER_OR_PO_BOX,-1,-1,,,,,,,,
Vendor,Vendor,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Vendor,Vendor,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Vendor,Vendor,_VALID_FROM,-1,-1,,1,1,,,,,
Vendor,Vendor,_CREATED_BY,-1,-1,,1,,,,,,
Vendor,Vendor,_SOURCE,-1,-1,,1,,,,,,
Account,Account,ACCOUNT_ID,-1,-1,1,,,,,,,
Account,Account,ACCOUNT_DESCRIPTION,-1,-1,,,,,,,,
Account,Account,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Account.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Account.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Account,Account,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Account,Account,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Account,Account,_VALID_FROM,-1,-1,,1,1,,,,,
Account,Account,_CREATED_BY,-1,-1,,1,,,,,,
Account,Account,_SOURCE,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Material_Account_Determination.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Material_Account_Determination.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,MATERIAL_TYPE_ID,-1,-1,,,,,,,,
Material_Account_Determination.Material_Type,Material_Type,MATERIAL_TYPE_ID,-1,-1,,,,,,,,
Material_Account_Determination.Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,PLANT_ID,-1,-1,,,,,,,,
Material_Account_Determination.Plant,Plant,PLANT_ID,-1,-1,,,,,,,,
Material_Account_Determination.Plant,Plant,PLANT_DESCRIPTION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,VALUATION_CLASS_ID,-1,-1,,,,,,,,
Material_Account_Determination.Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,-1,-1,,,,,,,,
Material_Account_Determination.Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,ACCOUNT_ID,-1,-1,1,,,,,,,
Material_Account_Determination.Account,Account,ACCOUNT_ID,-1,-1,1,,,,,,,
Material_Account_Determination.Account,Account,ACCOUNT_DESCRIPTION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,_VALID_FROM,-1,-1,,1,1,,,,,
Material_Account_Determination,Material_Account_Determination,_CREATED_BY,-1,-1,,1,,,,,,
Material_Account_Determination,Material_Account_Determination,_SOURCE,-1,-1,,1,,,,,,
Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,-1,-1,1,,,,,,,
Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,-1,-1,,,,,,,,
Valuation_Class,Valuation_Class,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Valuation_Class,Valuation_Class,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Valuation_Class,Valuation_Class,_VALID_FROM,-1,-1,,1,1,,,,,
Valuation_Class,Valuation_Class,_CREATED_BY,-1,-1,,1,,,,,,
Valuation_Class,Valuation_Class,_SOURCE,-1,-1,,1,,,,,,
Overhead_Group,Overhead_Group,OVERHEAD_GROUP_ID,-1,-1,1,,,,,,,
Overhead_Group,Overhead_Group,OVERHEAD_GROUP_DESCRIPTION,-1,-1,,,,,,,,
Overhead_Group,Overhead_Group,PLANT_ID,-1,-1,1,,,,,,,
Overhead_Group.Plant,Plant,PLANT_ID,-1,-1,1,,,,,,,
Overhead_Group.Plant,Plant,PLANT_DESCRIPTION,-1,-1,,1,,,,,,
Overhead_Group,Overhead_Group,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Overhead_Group,Overhead_Group,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Overhead_Group,Overhead_Group,_VALID_FROM,-1,-1,,1,1,,,,,
Overhead_Group,Overhead_Group,_CREATED_BY,-1,-1,,1,,,,,,
Overhead_Group,Overhead_Group,_SOURCE,-1,-1,,1,,,,,,
Process,Process,PROCESS_ID,-1,-1,1,,,,,,,
Process,Process,PROCESS_DESCRIPTION,-1,-1,,,,,,,,
Process,Process,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Process.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Process.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Process,Process,ACCOUNT_ID,-1,-1,,,,,,,,
Process.Account,Account,ACCOUNT_ID,-1,-1,,,,,,,,
Process.Account,Account,ACCOUNT_DESCRIPTION,-1,-1,,1,,,,,,
Process,Process,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Process,Process,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Process,Process,_VALID_FROM,-1,-1,,1,1,,,,,
Process,Process,_CREATED_BY,-1,-1,,1,,,,,,
Process,Process,COMMENT,-1,-1,,,,,,,,
Process,Process,_SOURCE,-1,-1,,1,,,,,,
Component_Split,Component_Split,COMPONENT_SPLIT_ID,-1,-1,1,,,,,,,
Component_Split,Component_Split,COMPONENT_SPLIT_DESCRIPTION,-1,-1,,,,,,,,
Component_Split,Component_Split,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Component_Split.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Component_Split.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Component_Split,Component_Split,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Component_Split,Component_Split,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Component_Split,Component_Split,_VALID_FROM,-1,-1,,1,1,,,,,
Component_Split,Component_Split,_CREATED_BY,-1,-1,,1,,,,,,
Component_Split,Component_Split,_SOURCE,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,COSTING_SHEET_ID,-1,-1,1,,,,,,,
Costing_Sheet,Costing_Sheet,COSTING_SHEET_DESCRIPTION,-1,-1,,,,,,,,
Costing_Sheet,Costing_Sheet,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Costing_Sheet.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Costing_Sheet.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,_VALID_FROM,-1,-1,,1,1,,,,,
Costing_Sheet,Costing_Sheet,_CREATED_BY,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,_SOURCE,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST_ENABLED,-1,-1,,1,,,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST2_ENABLED,-1,-1,,,,,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST3_ENABLED,-1,-1,,,,,,,,
Costing_Sheet,Costing_Sheet,TOTAL_COST2_DESCRIPTION,-1,-1,,,,,,,,
Costing_Sheet,Costing_Sheet,TOTAL_COST3_DESCRIPTION,-1,-1,,,,,,,,
Account_Group,Account_Group,ACCOUNT_GROUP_ID,-1,-1,1,,,,,,,
Account_Group,Account_Group,ACCOUNT_GROUP_DESCRIPTION,-1,-1,,,,,,,,
Account_Group,Account_Group,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Account_Group.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,,,,,,,
Account_Group.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,,1,,,,,,
Account_Group,Account_Group,COST_PORTION,-1,-1,1,,,,,,,
Account_Group,Account_Group,_VALID_FROM_FIRST_VERSION,-1,-1,,1,,,,,,
Account_Group,Account_Group,_CREATED_BY_FIRST_VERSION,-1,-1,,1,,,,,,
Account_Group,Account_Group,_VALID_FROM,-1,-1,,1,1,,,,,
Account_Group,Account_Group,_CREATED_BY,-1,-1,,1,,,,,,
Account_Group,Account_Group,_SOURCE,-1,-1,,1,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ROW_ID,-1,-1,1,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ROW_DESCRIPTION,-1,-1,,,,,,,,
