ITEM_ID,CALCULATION_VERSION_ID,PARENT_ITEM_ID,PREDECESSOR_ITEM_ID,IS_ACTIVE,ITEM_CATEGORY_ID,ACCOUNT_ID,DETERMINED_ACCOUNT_ID,DOCUMENT_TYPE_ID,DOCUMENT_ID,DOCUMENT_VERSION,DOCUMENT_PART,DOCUMENT_STATUS_ID,DESIGN_OFFICE_ID,MATERIAL_ID,MATERIAL_TYPE_ID,MATERIAL_GROUP_ID,OVERHEAD_GROUP_ID,VALUATION_CLASS_ID,ACTIVITY_TYPE_ID,PROCESS_ID,LOT_SIZE,LOT_SIZE_CALCULATED,LOT_SIZE_IS_MANUAL,ENGINEERING_CHANGE_NUMBER_ID,COMPANY_CODE_ID,COST_CENTER_ID,PLANT_ID,WORK_CENTER_ID,BUSINESS_AREA_ID,PROFIT_CENTER_ID,QUANTITY,QUANTITY_CALCULATED,QUANTITY_IS_MANUAL,QUANTITY_UOM_ID,TOTAL_QUANTITY,TOTAL_QUANTITY_UOM_ID,TOTAL_QUANTITY_DEPENDS_ON,IS_RELEVANT_TO_COSTING_IN_ERP,PRICE_FIXED_PORTION,PRICE_FIXED_PORTION_CALCULATED,PRICE_FIXED_PORTION_IS_MANUAL,PRICE_VARIABLE_PORTION,PRICE_VARIABLE_PORTION_CALCULATED,PRICE_VARIABLE_PORTION_IS_MANUAL,PRICE,TRANSACTION_CURRENCY_ID,PRICE_UNIT,PRICE_UNIT_CALCULATED,PRICE_UNIT_IS_MANUAL,PRICE_UNIT_UOM_ID,IS_PRICE_SPLIT_ACTIVE,PRICE_ID,CONFIDENCE_LEVEL_ID,PRICE_SOURCE_ID,VENDOR_ID,TARGET_COST,TARGET_COST_CALCULATED,TARGET_COST_IS_MANUAL,TARGET_COST_CURRENCY_ID,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY,PRICE_FOR_TOTAL_QUANTITY,PRICE_FOR_TOTAL_QUANTITY_FIXED_PORTION,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,OTHER_COST,OTHER_COST_FIXED_PORTION,OTHER_COST_VARIABLE_PORTION,TOTAL_COST,TOTAL_COST_FIXED_PORTION,TOTAL_COST_VARIABLE_PORTION,HIGHLIGHT_GREEN,HIGHLIGHT_ORANGE,HIGHLIGHT_YELLOW,ITEM_DESCRIPTION,REFERENCED_CALCULATION_VERSION_ID,COMMENT,IS_PHANTOM_MATERIAL,IS_CONFIGURABLE_MATERIAL,MATERIAL_SOURCE,PURCHASING_GROUP,PURCHASING_DOCUMENT,LOCAL_CONTENT,BASE_QUANTITY,BASE_QUANTITY_CALCULATED,BASE_QUANTITY_IS_MANUAL,QUANTITY_PER_BASE_UNIT,QUANTITY_PER_BASE_UNIT_UOM_ID,PRICE_SOURCE_TYPE_ID,IS_DISABLING_PRICE_DETERMINATION,IS_DISABLING_ACCOUNT_DETERMINATION,TOTAL_QUANTITY_OF_VARIANTS,CHILD_ITEM_CATEGORY_ID
4029,3,4028,4030,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,inspect and deliver to storage (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
4030,3,4028,4031,1,2,#AC11,#AC11,#DR,#DOC-100-130,#1,#01,#R,#L1,#100-130,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,8,,1,PC,80,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,800,0,800,0,0,0,880,0,880,,,,,,,0,0,,,,,1,,1,8,PC,1,0,0,0,2
4031,3,4028,4032,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,5,,1,MIN,50,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,150,50,100,0,0,0,180,60,120,,,,insert flat seal (labor),,,,,,,,,1,,1,5,MIN,2,0,0,0,3
4032,3,4028,4033,1,2,#AC11,#AC11,#DR,#DOC-100-120,#1,#01,#R,#L1,#100-120,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
4033,3,4028,4034,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,200,100,0,0,0,360,240,120,,,,drill holes (machine),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
4034,3,4028,4035,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,drill holes (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
4035,3,4028,4036,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,3,,1,MIN,3,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6,6,0,0,0,0,7.2,7.2,0,,,,drill holes (setup),,,,,,,,,1,,1,3,MIN,2,0,0,0,3
4036,3,4028,4037,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,600,300,0,0,0,1080,720,360,,,,turn casing according to drawing (machine),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
4037,3,4028,4038,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,300,600,0,0,0,1080,360,720,,,,turn casing according to drawing (labor),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
4038,3,4028,4039,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,10,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,20,20,0,0,0,0,24,24,0,,,,turn casing according to drawing (setup),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
4040,3,4028,,1,2,#AC11,#AC11,#DR,#DOC-100-110,#1,#01,#R,#L1,#100-110,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
4042,3,3952,,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,pick according to pick list (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
4028,3,3952,4041,1,2,#AC12,#AC12,#DR,#DOC-100-100,#1,#01,#R,#L2,#100-100,#SEM,#MECH,#OG2,#VC2,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,,165.12,0,,290,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,4551.2,1651.2,2900,0,0,0,5006.32,1816.32,3190,,,,,,,0,0,,,,,1,,1,1,PC,4,0,0,0,2
3952,3,,,1,0,#AC13,#AC13,#DR,#DOC-P-100,#1,#01,#R,#L2,,#FIN,#MECH,#OG1,#VC1,,,,,,,#C1,,#PT1,,#BA1,#PC1,,,0,,10,PC,1,,,231.39858,0,,403.95236,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,8000,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6353.5094,2313.9858,4039.5236,987.1894,377.6658,609.5236,6988.86034,2545.38438,4443.47596,,,,,,,0,0,,,,,1,,1,,,4,0,0,0,0
5039,6,5028,5040,1,5,#AC41,#AC41,,,,,,,,,,,,,#BP1,,,1,,#C1,,#PT1,,#BA1,#PC1,0.1,,1,PC,1,PC,1,,0,,1,0,,1,,EUR,1,,0,PC,0,,5,PLC_MANUAL_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,1,0.1,PC,3,0,0,0,5
5041,6,4952,5042,1,5,#AC42,#AC42,,,,,,,,,,,,,#BP2,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,1,PC,0,,0,,1,0,,1,,EUR,1,,0,PC,0,,5,PLC_MANUAL_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,1,1,PC,3,0,0,0,5
5043,6,4952,5028,1,10,,,#DR,#DOC-100-200,#1,#01,#R,#L2,#100-200,#SEM,#MECH,#OG2,#VC2,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,18307.2,,1,29600,,1,47907.2,EUR,500,,1,PC,0,,,PLC_CALCULATED_PRICE,,,,1,USD,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,958.144,366.144,592,958.144,366.144,592,958.144,366.144,592,,,0,,4,,0,0,,,,,1,,1,1,PC,4,0,0,0,10
5044,6,4952,5043,1,10,,,,,,,,,#100-300,#SEM,#MECH,,#VC2,,,,,1,,#C2,,#PT2,,,,1,,1,PC,10,PC,1,0,1152.18,,1,1752.36,,1,2904.54,EUR,1000,,1,PC,0,,,PLC_CALCULATED_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,29.0454,11.5218,17.5236,29.0454,11.5218,17.5236,29.0454,11.5218,17.5236,,,0,,5,,0,0,,,,,1,,1,1,PC,4,0,0,0,10
5029,6,5028,5030,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,inspect and deliver to storage (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5030,6,5028,5031,1,2,#AC11,#AC11,#DR,#DOC-100-130,#1,#01,#R,#L1,#100-130,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,8,,1,PC,80,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,800,0,800,0,0,0,880,0,880,,,,,,,0,0,,,,,1,,1,8,PC,1,0,0,0,2
5031,6,5028,5032,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,5,,1,MIN,50,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,150,50,100,0,0,0,180,60,120,,,,insert flat seal (labor),,,,,,,,,1,,1,5,MIN,2,0,0,0,3
5032,6,5028,5033,1,2,#AC11,#AC11,#DR,#DOC-100-120,#1,#01,#R,#L1,#100-120,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
5033,6,5028,5034,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,200,100,0,0,0,360,240,120,,,,drill holes (machine),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5034,6,5028,5035,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,drill holes (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5035,6,5028,5036,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,3,,1,MIN,3,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6,6,0,0,0,0,7.2,7.2,0,,,,drill holes (setup),,,,,,,,,1,,1,3,MIN,2,0,0,0,3
5036,6,5028,5037,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,600,300,0,0,0,1080,720,360,,,,turn casing according to drawing (machine),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
5037,6,5028,5038,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,300,600,0,0,0,1080,360,720,,,,turn casing according to drawing (labor),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
5038,6,5028,5039,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,10,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,20,20,0,0,0,0,24,24,0,,,,turn casing according to drawing (setup),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5040,6,5028,,1,2,#AC11,#AC11,#DR,#DOC-100-110,#1,#01,#R,#L1,#100-110,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
5042,6,4952,,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,pick according to pick list (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5028,6,4952,5041,1,2,#AC12,#AC12,#DR,#DOC-100-100,#1,#01,#R,#L2,#100-100,#SEM,#MECH,#OG2,#VC2,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,,165.12,0,,290,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,4551.2,1651.2,2900,0,0,0,5006.32,1816.32,3190,,,,,,,0,0,,,,,1,,1,1,PC,4,0,0,0,2
4952,6,,,1,0,#AC13,#AC13,#DR,#DOC-P-100,#1,#01,#R,#L2,,#FIN,#MECH,#OG1,#VC1,,,,,,,#C1,,#PT1,,#BA1,#PC1,,,0,,10,PC,1,0,,231.39858,0,,403.95236,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,8000,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6353.5094,2313.9858,4039.5236,987.1894,377.6658,609.5236,6988.86034,2545.38438,4443.47596,,,,,,,0,0,,,,,1,,1,,,4,0,0,0,0
5039,7,5028,5040,1,5,#AC41,#AC41,,,,,,,,,,,,,#BP1,,,1,,#C1,,#PT1,,#BA1,#PC1,0.1,,1,PC,1,PC,1,,0,,1,0,,1,,EUR,1,,0,PC,0,,5,PLC_MANUAL_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,1,0.1,PC,3,0,0,0,5
5041,7,4952,5042,1,5,#AC42,#AC42,,,,,,,,,,,,,#BP2,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,1,PC,0,,0,,1,0,,1,,EUR,1,,0,PC,0,,5,PLC_MANUAL_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,1,1,PC,3,0,0,0,5
5043,7,4952,5028,1,10,,,#DR,#DOC-100-200,#1,#01,#R,#L2,#100-200,#SEM,#MECH,#OG2,#VC2,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,18307.2,,1,29600,,1,47907.2,EUR,500,,1,PC,0,,,PLC_CALCULATED_PRICE,,,,1,USD,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,958.144,366.144,592,958.144,366.144,592,958.144,366.144,592,,,0,,4,,0,0,,,,,1,,1,1,PC,4,0,,0,10
5044,7,4952,5043,1,10,,,,,,,,,#100-300,#SEM,#MECH,,#VC2,,,,,1,,#C2,,#PT2,,,,1,,1,PC,10,PC,1,0,1152.18,,1,1752.36,,1,2904.54,EUR,1000,,1,PC,0,,,PLC_CALCULATED_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,29.0454,11.5218,17.5236,29.0454,11.5218,17.5236,29.0454,11.5218,17.5236,,,0,,5,,0,0,,,,,1,,1,1,PC,4,0,,0,10
5029,7,5028,5030,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,inspect and deliver to storage (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5030,7,5028,5031,1,2,#AC11,#AC11,#DR,#DOC-100-130,#1,#01,#R,#L1,#100-130,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,8,,1,PC,80,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,800,0,800,0,0,0,880,0,880,,,,,,,0,0,,,,,1,,1,8,PC,1,0,0,0,2
5031,7,5028,5032,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,5,,1,MIN,50,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,150,50,100,0,0,0,180,60,120,,,,insert flat seal (labor),,,,,,,,,1,,1,5,MIN,2,0,0,0,3
5032,7,5028,5033,1,2,#AC11,#AC11,#DR,#DOC-100-120,#1,#01,#R,#L1,#100-120,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
5033,7,5028,5034,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,200,100,0,0,0,360,240,120,,,,drill holes (machine),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5034,7,5028,5035,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,drill holes (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5035,7,5028,5036,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,3,,1,MIN,3,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6,6,0,0,0,0,7.2,7.2,0,,,,drill holes (setup),,,,,,,,,1,,1,3,MIN,2,0,0,0,3
5036,7,5028,5037,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,120,,1,60,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,600,300,0,0,0,1080,720,360,,,,turn casing according to drawing (machine),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
5037,7,5028,5038,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,30,,1,MIN,300,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,300,600,0,0,0,1080,360,720,,,,turn casing according to drawing (labor),,,,,,,,,1,,1,30,MIN,2,0,0,0,3
5038,7,5028,5039,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,10,MIN,0,,120,,1,0,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,20,20,0,0,0,0,24,24,0,,,,turn casing according to drawing (setup),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5040,7,5028,,1,2,#AC11,#AC11,#DR,#DOC-100-110,#1,#01,#R,#L1,#100-110,#RAW,#MECH,#OG3,#VC3,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,0,,1,10,,1,,EUR,1,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,100,0,100,0,0,0,110,0,110,,,,,,,0,0,,,,,1,,1,1,PC,1,0,0,0,2
