ITEM_ID,CALCULATION_VERSION_ID,COSTING_SHEET_ROW_ID,COSTING_SHEET_OVERHEAD_ROW_ID,ACCOUNT_ID,IS_ROLLED_UP_VALUE,HAS_SUBITEMS,COST,COST_FIXED_PORTION,COST_VARIABLE_PORTION,COST2,COST2_FIXED_PORTION,COST2_VARIABLE_PORTION,COST3,COST3_FIXED_PORTION,COST3_VARIABLE_PORTION
5176,2,DMC,-1,"",1,1,1206.0000000,0.0000000,1206.0000000,0,0,0,0,0,0
4010,1,COGM,-1,#AC22,0,0,4.5000000,1.5000000,3.0000000,0,0,0,0,0,0
5176,2,MOC,-1,"",1,1,140.2080000,10.2240000,129.9840000,0,0,0,0,0,0
5176,2,DPC,-1,"",1,1,5025.9000000,2263.2000000,2762.7000000,0,0,0,0,0,0
4010,1,COGM,-1,#AC32,0,0,0.9000000,0.3000000,0.6000000,0,0,0,0,0,0
5176,2,POC,-1,"",1,1,1005.1800000,452.6400000,552.5400000,0,0,0,0,0,0
5176,2,COGM,-1,#AC13,0,1,7377.2880000,2726.0640000,4651.2240000,0,0,0,0,0,0
4010,1,SAO,14,#AC33,0,0,0.5400000,0.1800000,0.3600000,0,0,0,0,0,0
5176,2,COGM,-1,"",1,1,7377.2880000,2726.0640000,4651.2240000,0,0,0,0,0,0
5176,2,SAO,14,#AC33,0,1,737.7288000,272.6064000,465.1224000,0,0,0,0,0,0
4010,1,COGS,-1,#AC22,0,0,4.5000000,1.5000000,3.0000000,0,0,0,0,0,0
5176,2,SAO,-1,"",1,1,737.7288000,272.6064000,465.1224000,0,0,0,0,0,0
5176,2,COGS,-1,#AC13,0,1,7377.2880000,2726.0640000,4651.2240000,0,0,0,0,0,0
4010,1,COGS,-1,#AC32,0,0,0.9000000,0.3000000,0.6000000,0,0,0,0,0,0
4010,1,COGS,-1,#AC33,0,0,0.5400000,0.1800000,0.3600000,0,0,0,0,0,0
4011,1,DPC,-1,#AC21,0,0,1.0500000,0.9000000,0.1500000,0,0,0,0,0,0
4011,1,POC,13,#AC32,0,0,0.2100000,0.1800000,0.0300000,0,0,0,0,0,0
4011,1,COGM,-1,#AC21,0,0,1.0500000,0.9000000,0.1500000,0,0,0,0,0,0
4011,1,COGM,-1,#AC32,0,0,0.2100000,0.1800000,0.0300000,0,0,0,0,0,0
4011,1,SAO,14,#AC33,0,0,0.1260000,0.1080000,0.0180000,0,0,0,0,0,0
4011,1,COGS,-1,#AC21,0,0,1.0500000,0.9000000,0.1500000,0,0,0,0,0,0
4011,1,COGS,-1,#AC32,0,0,0.2100000,0.1800000,0.0300000,0,0,0,0,0,0
4011,1,COGS,-1,#AC33,0,0,0.1260000,0.1080000,0.0180000,0,0,0,0,0,0
4012,1,DPC,-1,#AC23,0,0,9.0000000,6.0000000,3.0000000,0,0,0,0,0,0
4012,1,POC,13,#AC32,0,0,1.8000000,1.2000000,0.6000000,0,0,0,0,0,0
4012,1,COGM,-1,#AC23,0,0,9.0000000,6.0000000,3.0000000,0,0,0,0,0,0
4012,1,COGM,-1,#AC32,0,0,1.8000000,1.2000000,0.6000000,0,0,0,0,0,0
4012,1,SAO,14,#AC33,0,0,1.0800000,0.7200000,0.3600000,0,0,0,0,0,0
4012,1,COGS,-1,#AC23,0,0,9.0000000,6.0000000,3.0000000,0,0,0,0,0,0
4012,1,COGS,-1,#AC32,0,0,1.8000000,1.2000000,0.6000000,0,0,0,0,0,0
4012,1,COGS,-1,#AC33,0,0,1.0800000,0.7200000,0.3600000,0,0,0,0,0,0
4013,1,DPC,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
4013,1,POC,13,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4013,1,COGM,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
4013,1,COGM,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4013,1,SAO,14,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
4013,1,COGS,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
4013,1,COGS,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4013,1,COGS,-1,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
4014,1,DPC,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
4014,1,POC,13,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4014,1,COGM,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
4014,1,COGM,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4014,1,SAO,14,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4014,1,COGS,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
4014,1,COGS,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4014,1,COGS,-1,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4016,1,DMC,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4016,1,MOC,7,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
4016,1,COGM,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4016,1,COGM,-1,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
4016,1,SAO,14,#AC33,0,0,0.6600000,0.0000000,0.6600000,0,0,0,0,0,0
4016,1,COGS,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4016,1,COGS,-1,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
4016,1,COGS,-1,#AC33,0,0,0.6600000,0.0000000,0.6600000,0,0,0,0,0,0
4017,1,DMC,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4017,1,DMC,-1,"",1,1,200.0000000,0.0000000,200.0000000,0,0,0,0,0,0
4017,1,MOC,-1,"",1,1,20.0000000,0.0000000,20.0000000,0,0,0,0,0,0
4017,1,DPC,-1,"",1,1,1692.0000000,702.0000000,990.0000000,0,0,0,0,0,0
4017,1,POC,-1,"",1,1,338.4000000,140.4000000,198.0000000,0,0,0,0,0,0
4017,1,COGM,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4017,1,COGM,-1,"",1,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4017,1,SAO,14,#AC33,0,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
4017,1,SAO,-1,"",1,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
4017,1,COGS,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4017,1,COGS,-1,#AC33,0,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
4017,1,COGS,-1,"",1,1,2475.4400000,926.6400000,1548.8000000,0,0,0,0,0,0
4018,1,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4018,1,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4952,6,COGM,-1,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
4952,6,PC,-1,"",1,1,3811.2000000,1771.2000000,2040.0000000,0,0,0,0,0,0
5030,6,DMC,-1,#AC11,0,0,800.0000000,0.0000000,800.0000000,0,0,0,0,0,0
4952,6,POC,-1,"",1,1,635.2000000,295.2000000,340.0000000,0,0,0,0,0,0
5030,6,MOC,55,#AC31,0,0,80.0000000,0.0000000,80.0000000,0,0,0,0,0,0
4952,6,COGM,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
4952,6,MOC,55,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
5028,6,COGM,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
4952,6,DMC,-1,"",1,1,1000.0000000,0.0000000,1000.0000000,0,0,0,0,0,0
5029,6,PC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5028,6,COGM,-1,"",1,1,5006.3200000,1816.3200000,3190.0000000,0,0,0,0,0,0
4952,6,DMC,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
5029,6,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4952,6,MC,-1,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
5029,6,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5029,6,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4952,6,MC,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
4952,6,DPC,-1,"",1,1,3176.0000000,1476.0000000,1700.0000000,0,0,0,0,0,0
5029,6,PC,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4952,6,MOC,-1,"",1,1,1190.4709400,396.5185800,793.9523600,0,0,0,0,0,0
5028,6,COGM,-1,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
4952,6,MC,-1,"",1,1,2190.4709400,396.5185800,1793.9523600,0,0,0,0,0,0
4952,6,COGM,-1,"",1,1,6001.6709400,2167.7185800,3833.9523600,0,0,0,0,0,0
5029,6,POC,57,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5030,6,MC,-1,#AC11,0,0,800.0000000,0.0000000,800.0000000,0,0,0,0,0,0
5037,6,COGM,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5037,6,PC,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5032,6,COGM,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5038,6,DPC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5037,6,COGM,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5032,6,COGM,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5033,6,POC,57,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
5037,6,DPC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5037,6,POC,57,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5037,6,PC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5033,6,DPC,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
5032,6,MOC,55,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5038,6,COGM,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5040,6,DMC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5040,6,MC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5040,6,MOC,55,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5038,6,COGM,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5038,6,POC,57,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5032,6,MC,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5038,6,PC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5032,6,MC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5038,6,PC,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5034,6,POC,57,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5035,6,PC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5035,6,PC,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5035,6,COGM,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5034,6,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5034,6,PC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5034,6,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5034,6,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5034,6,PC,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5035,6,POC,57,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5035,6,DPC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5036,6,PC,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
5033,6,PC,-1,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
5036,6,COGM,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5036,6,COGM,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
5033,6,PC,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
5036,6,PC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5033,6,COGM,-1,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
5035,6,COGM,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5036,6,DPC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5036,6,POC,57,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
5033,6,COGM,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
5032,6,DMC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5042,6,POC,57,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5031,6,COGM,-1,#AC22,0,0,150.0000000,50.0000000,100.0000000,0,0,0,0,0,0
5031,6,PC,-1,#AC32,0,0,30.0000000,10.0000000,20.0000000,0,0,0,0,0,0
5030,6,COGM,-1,#AC31,0,0,80.0000000,0.0000000,80.0000000,0,0,0,0,0,0
5030,6,COGM,-1,#AC11,0,0,800.0000000,0.0000000,800.0000000,0,0,0,0,0,0
5042,6,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5042,6,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5028,6,MC,-1,"",1,1,1555.1200000,165.1200000,1390.0000000,0,0,0,0,0,0
5042,6,PC,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5031,6,DPC,-1,#AC22,0,0,150.0000000,50.0000000,100.0000000,0,0,0,0,0,0
5031,6,POC,57,#AC32,0,0,30.0000000,10.0000000,20.0000000,0,0,0,0,0,0
5028,6,MC,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
5028,6,MOC,-1,"",1,1,555.1200000,165.1200000,390.0000000,0,0,0,0,0,0
5028,6,MC,-1,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
5042,6,PC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5031,6,PC,-1,#AC22,0,0,150.0000000,50.0000000,100.0000000,0,0,0,0,0,0
5031,6,COGM,-1,#AC32,0,0,30.0000000,10.0000000,20.0000000,0,0,0,0,0,0
5028,6,DMC,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
5028,6,DMC,-1,"",1,1,1000.0000000,0.0000000,1000.0000000,0,0,0,0,0,0
5040,6,COGM,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5028,6,PC,-1,"",1,1,3451.2000000,1651.2000000,1800.0000000,0,0,0,0,0,0
5040,6,MC,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5030,6,MC,-1,#AC31,0,0,80.0000000,0.0000000,80.0000000,0,0,0,0,0,0
5028,6,POC,-1,"",1,1,575.2000000,275.2000000,300.0000000,0,0,0,0,0,0
5042,6,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5040,6,COGM,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5028,6,MOC,55,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
5028,6,DPC,-1,"",1,1,2876.0000000,1376.0000000,1500.0000000,0,0,0,0,0,0
