PATH,BUSINESS_OBJECT,COLUMN_ID,IS_CUSTOM,ROLLUP_TYPE_ID,SIDE_PANEL_GROUP_ID,DISPLAY_ORDER,TABLE_DISPLAY_ORDER,REF_UOM_CURRENCY_PATH,REF_UOM_CURRENCY_BUSINESS_OBJECT,REF_UOM_CURRENCY_COLUMN_ID,UOM_CURRENCY_FLAG,SEMANTIC_DATA_TYPE,SEMANTIC_DATA_TYPE_ATTRIBUTES,VALIDATION_REGEX_ID,PROPERTY_TYPE,IS_IMMUTABLE_AFTER_SAVE,IS_REQUIRED_IN_MASTERDATA,IS_WILDCARD_ALLOWED,IS_USABLE_IN_FORMULA,RESOURCE_KEY_DISPLAY_NAME,RESOURCE_KEY_DISPLAY_DESCRIPTION,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Cost_Center,Cost_Center,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Cost_Center,Cost_Center,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Cost_Center,Cost_Center,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Cost_Center,Cost_Center,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Cost_Center,Cost_Center,_SOURCE,0,0,501,4,5,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Cost_Center,Cost_Center,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Profit_Center,Profit_Center,PROFIT_CENTER_ID,0,0,501,1,1,,,,,String,length=10; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_ProfitCenter,XTOL_AdminView_ProfitCenters_ProfitCenter,,,,
Profit_Center,Profit_Center,PROFIT_CENTER_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ProfitCenterDescription,XFLD_SidePanel_DisplayName_ProfitCenterDescription,,,,
Profit_Center,Profit_Center,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Profit_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Profit_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Profit_Center,Profit_Center,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Profit_Center,Profit_Center,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Profit_Center,Profit_Center,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Profit_Center,Profit_Center,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Profit_Center,Profit_Center,_SOURCE,0,0,501,4,5,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Profit_Center,Profit_Center,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Currency,Currency,CURRENCY_ID,0,0,501,1,1,,,,,String,length=3; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Currency,XTOL_AdminView_Currencies_Currency,,,,
Currency,Currency,CURRENCY_CODE,0,0,501,2,2,,,,,String,length=3,,3,,,,,XFLD_SidePanel_DisplayName_CurrencyCode,XTOL_AdminView_Currencies_CurrencyCode,,,,
Currency,Currency,CURRENCY_DESCRIPTION,0,0,501,3,3,,,,,String,length=40,,3,,,,,XFLD_SidePanel_DisplayName_CurrencyDescription,XFLD_SidePanel_DisplayName_CurrencyDescription,,,,
Currency,Currency,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Currency,Currency,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Currency,Currency,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Currency,Currency,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Currency,Currency,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Currency,Currency,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Currency_Conversion,Currency_Conversion,FROM_CURRENCY_ID,0,0,501,2,3,,,,1,String,length=3; uppercase=1,MASTERDATA,7,1,1,,,XFLD_SidePanel_DisplayName_FromCurrency,XTOL_AdminView_CurrencyExchangeRates_FromCurrency,,,,
Currency_Conversion,Currency_Conversion,TO_CURRENCY_ID,0,0,501,3,4,,,,1,String,length=3; uppercase=1,MASTERDATA,7,1,1,,,XFLD_SidePanel_DisplayName_ToCurrency,XTOL_AdminView_CurrencyExchangeRates_ToCurrency,,,,
Currency_Conversion,Currency_Conversion,FROM_FACTOR,0,0,501,4,5,,,,,Integer,,,2,,,,,XFLD_SidePanel_DisplayName_FromFactor,XTOL_AdminView_CurrencyExchangeRates_FromFactor,,,,
Currency_Conversion,Currency_Conversion,TO_FACTOR,0,0,501,5,6,,,,,Integer,,,2,,,,,XFLD_SidePanel_DisplayName_ToFactor,XTOL_AdminView_CurrencyExchangeRates_ToFactor,,,,
Currency_Conversion,Currency_Conversion,RATE,0,0,501,6,7,,,,,Decimal,precision=24; scale=7,,2,,,,,XFLD_SidePanel_DisplayName_Rate,XTOL_AdminView_CurrencyExchangeRates_Rate,,,,
Currency_Conversion,Currency_Conversion,VALID_FROM,0,0,501,7,8,,,,,LocalDate,,,12,1,1,,,XFLD_SidePanel_DisplayName_ValidFrom,XTOL_AdminView_CurrencyExchangeRates_ValidFromDate,,,,
Currency_Conversion,Currency_Conversion,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Currency_Conversion,Currency_Conversion,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Currency_Conversion,Currency_Conversion,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Currency_Conversion,Currency_Conversion,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Currency_Conversion,Currency_Conversion,_SOURCE,0,0,501,8,9,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_ID,0,0,501,1,1,,,,,String,length=3; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_UoM,XTOL_AdminView_UnitsofMeasure_UnitofMeasure,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_CODE,0,0,501,2,2,,,,,String,length=3,,3,,,,,XFLD_SidePanel_DisplayName_UoMCode,XTOL_AdminView_UnitsofMeasure_UnitofMeasureCode,,,,
Unit_Of_Measure,Unit_Of_Measure,UOM_DESCRIPTION,0,0,501,3,3,,,,,String,length=40,,3,,,,,XFLD_SidePanel_DisplayName_UoMDescription,XFLD_SidePanel_DisplayName_UoMDescription,,,,
Unit_Of_Measure,Unit_Of_Measure,DIMENSION_ID,0,0,501,4,4,,,,,String,length=10; uppercase=1,MASTERDATA,18,,1,,,XFLD_SidePanel_DisplayName_Dimension,XTOL_AdminView_UnitsofMeasure_Dimension,,,,
Unit_Of_Measure,Unit_Of_Measure,NUMERATOR,0,0,501,5,5,,,,,Integer,,,2,,,,,XFLD_SidePanel_DisplayName_Numerator,XTOL_AdminView_UnitsofMeasure_Numerator,,,,
Unit_Of_Measure,Unit_Of_Measure,DENOMINATOR,0,0,501,6,6,,,,,Integer,,,2,,,,,XFLD_SidePanel_DisplayName_Denominator,XTOL_AdminView_UnitsofMeasure_Denominator,,,,
Unit_Of_Measure,Unit_Of_Measure,EXPONENT_BASE10,0,0,501,7,7,,,,,Integer,,,2,,,,,XFLD_SidePanel_DisplayName_ExponentBase10,XTOL_AdminView_UnitsofMeasure_ExponentBase10,,,,
Unit_Of_Measure,Unit_Of_Measure,SI_CONSTANT,0,0,501,8,8,,,,,Decimal,precision=9; scale=6,,2,,,,,XFLD_SidePanel_DisplayName_SiConstant,XTOL_AdminView_UnitsofMeasure_AdditiveConstant,,,,
Unit_Of_Measure,Unit_Of_Measure,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Unit_Of_Measure,Unit_Of_Measure,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Unit_Of_Measure,Unit_Of_Measure,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Unit_Of_Measure,Unit_Of_Measure,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Unit_Of_Measure,Unit_Of_Measure,_SOURCE,0,0,501,9,9,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Unit_Of_Measure,Unit_Of_Measure,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Language,Language,LANGUAGE,0,0,501,1,1,,,,,String,length=11,,3,,,,,XFLD_SidePanel_DisplayName_Language,XTOL_AdminView_Languages_Language,,,,
Language,Language,LANGUAGE_DESCRIPTION,0,0,501,2,2,,,,,String,Length=250,,3,,,,,XFLD_SidePanel_DisplayName_LanguageDescription,XFLD_SidePanel_DisplayName_LanguageDescription,,,,
Language,Language,TEXTS_MAINTAINABLE,0,0,501,3,3,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_TextsMaintainable,XTOL_AdminView_Languages_UseForDescriptions,,,,
Language,Language,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Language,Language,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Language,Language,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Language,Language,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Language,Language,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Type,Material_Type,MATERIAL_TYPE_ID,0,0,501,1,1,,,,,String,length=4; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_MaterialType,XTOL_AdminView_MaterialTypes_MaterialType,,,,
Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialTypeDescription,XFLD_SidePanel_DisplayName_MaterialTypeDescription,,,,
Material_Type,Material_Type,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material_Type,Material_Type,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Material_Type,Material_Type,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material_Type,Material_Type,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Type,Material_Type,_SOURCE,0,0,501,3,3,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Material_Type,Material_Type,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Material_Group,Material_Group,MATERIAL_GROUP_ID,0,0,501,1,1,,,,,String,length=9; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_MaterialGroup,XTOL_AdminView_MaterialGroups_MaterialGroup,,,,
Material_Group,Material_Group,MATERIAL_GROUP_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialGroupDescription,XFLD_SidePanel_DisplayName_MaterialGroupDescription,,,,
Material_Group,Material_Group,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material_Group,Material_Group,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Material_Group,Material_Group,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material_Group,Material_Group,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Group,Material_Group,_SOURCE,0,0,501,3,3,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Material_Group,Material_Group,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Material,Material,MATERIAL_ID,0,0,501,1,1,,,,,String,length=40; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_MaterialId,XTOL_AdminView_MaterialsGeneralData_Material,,,,
Material,Material,MATERIAL_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialDescription,XFLD_SidePanel_DisplayName_MaterialDescription,,,,
Material,Material,BASE_UOM_ID,0,0,501,3,3,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,XFLD_SidePanel_DisplayName_BaseUoM,XTOL_AdminView_MaterialsGeneralData_BaseUoM,,,,
Material,Material,MATERIAL_GROUP_ID,0,0,,,,,,,,String,length=9; uppercase=1,MASTERDATA,,,1,,,,,,,,
Material.Material_Group,Material_Group,MATERIAL_GROUP_ID,0,0,501,4,4,,,,,String,length=9; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_MaterialGroup,XTOL_AdminView_MaterialGroups_MaterialGroup,,,,
Material.Material_Group,Material_Group,MATERIAL_GROUP_DESCRIPTION,0,0,501,4,5,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialGroupDescription,XFLD_SidePanel_DisplayName_MaterialGroupDescription,,,,
Material,Material,MATERIAL_TYPE_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,,1,,,,,,,,
Material.Material_Type,Material_Type,MATERIAL_TYPE_ID,0,0,501,5,6,,,,,String,length=4; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_MaterialType,XTOL_AdminView_MaterialTypes_MaterialType,,,,
Material.Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,0,0,501,5,7,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialTypeDescription,XFLD_SidePanel_DisplayName_MaterialTypeDescription,,,,
Material,Material,IS_CREATED_VIA_CAD_INTEGRATION,0,0,501,6,8,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_IsCreatedViaCadIntegration,XTOL_AdminView_MaterialsGeneralData_CreatedUsingCADIntegration,,,,
Material,Material,IS_PHANTOM_MATERIAL,0,0,501,7,9,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_IsPhantomMaterial,XTOL_AdminView_MaterialsGeneralData_PhantomMaterial,,,,
Material,Material,IS_CONFIGURABLE_MATERIAL,0,0,501,8,10,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_IsConfigurableMaterial,XTOL_AdminView_MaterialsGeneralData_ConfigurableMaterial,,,,
Material,Material,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material,Material,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Material,Material,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material,Material,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material,Material,_SOURCE,0,0,501,9,11,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Material,Material,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Material_Plant,Material_Plant,MATERIAL_ID,0,0,,,,,,,,String,length=40; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Material_Plant,Material_Plant,MATERIAL_DESCRIPTION,0,0,,,,,,,,String,length=250,,,,,,,,,,,,
Material_Plant.Material,Material,MATERIAL_ID,0,0,501,1,1,,,,,String,length=40; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_MaterialId,XTOL_AdminView_MaterialsGeneralData_Material,,,,
Material_Plant.Material,Material,MATERIAL_DESCRIPTION,0,0,501,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialDescription,XFLD_SidePanel_DisplayName_MaterialDescription,,,,
Material_Plant,Material_Plant,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Material_Plant.Plant,Plant,PLANT_ID,0,0,501,2,3,,,,,String,length=8; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_Plant,XTOL_AdminView_Plants_Plant,,,,
Material_Plant.Plant,Plant,PLANT_DESCRIPTION,0,0,501,2,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Material_Plant,Material_Plant,OVERHEAD_GROUP_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Material_Plant.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_ID,0,0,501,3,5,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_OverheadGroup,XTOL_AdminView_MaterialsPlantSpecificData_OverheadGroup,,,,
Material_Plant.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_DESCRIPTION,0,0,501,3,6,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_OverheadGroupDescription,XFLD_SidePanel_DisplayName_OverheadGroupDescription,,,,
Material_Plant,Material_Plant,VALUATION_CLASS_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,,1,,,,,,,,
Material_Plant.Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,0,0,501,4,7,,,,,String,length=4; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_ValuationClass,XTOL_AdminView_MaterialsPlantSpecificData_ValuationClass,,,,
Material_Plant.Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,0,0,501,4,8,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ValuationClassDescription,XFLD_SidePanel_DisplayName_ValuationClassDescription,,,,
Material_Plant,Material_Plant,MATERIAL_LOT_SIZE,0,0,501,5,9,Material_Plant,Material_Plant,MATERIAL_LOT_SIZE_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,,XFLD_SidePanel_DisplayName_MaterialCostingLotSize,XTOL_AdminView_MaterialsPlantSpecificData_MaterialLotSize,,,,
Material_Plant,Material_Plant,MATERIAL_LOT_SIZE_UOM_ID,0,0,,,10,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,XFLD_SidePanel_DisplayName_MaterialCostingLotSizeUoM,XTOL_AdminView_MaterialsPlantSpecificData_UoMMaterialLotSize,,,,
Material_Plant,Material_Plant,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material_Plant,Material_Plant,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Material_Plant,Material_Plant,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material_Plant,Material_Plant,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Plant,Material_Plant,_SOURCE,0,0,501,6,11,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Plant,Plant,PLANT_ID,0,0,501,1,1,,,,,String,length=8; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Plant,XTOL_AdminView_Plants_Plant,,,,
Plant,Plant,PLANT_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Plant,Plant,COMPANY_CODE_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Plant.Company_Code,Company_Code,COMPANY_CODE_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_CompanyCode,XTOL_AdminView_CompanyCodes_CompanyCode,,,,
Plant.Company_Code,Company_Code,COMPANY_CODE_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_CompanyCodeDescription,XFLD_SidePanel_DisplayName_CompanyCodeDescription,,,,
Plant,Plant,COUNTRY,0,0,501,4,5,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Country,XFLD_SidePanel_DisplayName_Country,,,,
Plant,Plant,POSTAL_CODE,0,0,501,5,6,,,,,String,length=35,,3,,,,,XFLD_SidePanel_DisplayName_PostalCode,XFLD_SidePanel_DisplayName_PostalCode,,,,
Plant,Plant,REGION,0,0,501,6,7,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Region,XFLD_SidePanel_DisplayName_Region,,,,
Plant,Plant,CITY,0,0,501,7,8,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_City,XFLD_SidePanel_DisplayName_City,,,,
Plant,Plant,STREET_NUMBER_OR_PO_BOX,0,0,501,8,9,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,,,,
Plant,Plant,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Plant,Plant,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Plant,Plant,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Plant,Plant,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Plant,Plant,_SOURCE,0,0,501,9,10,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
